epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
7,391.316,1.95542,2.22835,1.40666,0.30621,0.33255,0.25251,0.13063,2.09906,2.08,1.4219,0.008812,0.008812,0.008812
8,444.384,1.94279,2.15758,1.39305,0.32947,0.36517,0.27402,0.14378,2.09474,2.01445,1.41215,0.008614,0.008614,0.008614
9,497.271,1.91366,2.09399,1.38042,0.34091,0.38166,0.309,0.16675,2.04289,1.92426,1.36914,0.008416,0.008416,0.008416
10,550.104,1.88811,2.03808,1.36431,0.37482,0.3905,0.33493,0.1858,1.99627,1.84166,1.35132,0.008218,0.008218,0.008218
11,601.075,1.86352,2.00489,1.3569,0.36902,0.40792,0.35122,0.19323,1.98638,1.80044,1.33645,0.00802,0.00802,0.00802
12,654.406,1.84219,1.92525,1.33748,0.40307,0.42057,0.38206,0.21927,1.95096,1.74513,1.32235,0.007822,0.007822,0.007822
13,707.161,1.82606,1.90505,1.33087,0.45073,0.41632,0.39628,0.22854,1.94986,1.72601,1.30182,0.007624,0.007624,0.007624
14,758.107,1.82232,1.8727,1.32409,0.51729,0.41245,0.42178,0.24334,1.92524,1.69622,1.28619,0.007426,0.007426,0.007426
15,809.124,1.79667,1.83637,1.31281,0.50617,0.43317,0.44226,0.26135,1.91036,1.64396,1.30119,0.007228,0.007228,0.007228
16,863.368,1.78746,1.80102,1.31215,0.50909,0.45621,0.45876,0.26674,1.89292,1.59781,1.27386,0.00703,0.00703,0.00703
17,914.259,1.78315,1.78437,1.30136,0.48904,0.46507,0.46213,0.2751,1.88212,1.5975,1.28208,0.006832,0.006832,0.006832
18,966.237,1.75252,1.74045,1.29204,0.54025,0.47058,0.48483,0.28857,1.87332,1.58078,1.26947,0.006634,0.006634,0.006634
19,1018.51,1.74027,1.73397,1.28501,0.54668,0.50941,0.49911,0.30342,1.8443,1.5396,1.25925,0.006436,0.006436,0.006436
20,1070.07,1.73759,1.71156,1.28157,0.5559,0.49714,0.5205,0.31676,1.84386,1.49177,1.24679,0.006238,0.006238,0.006238
21,1123.06,1.72008,1.68581,1.27193,0.58782,0.48057,0.52562,0.32594,1.82474,1.49739,1.23802,0.00604,0.00604,0.00604
22,1174.78,1.72701,1.66683,1.27992,0.58837,0.5168,0.53644,0.33409,1.80581,1.47279,1.23412,0.005842,0.005842,0.005842
23,1229.07,1.70955,1.65342,1.2696,0.58909,0.52288,0.55063,0.3475,1.80542,1.46424,1.23407,0.005644,0.005644,0.005644
24,1282.53,1.69964,1.62807,1.25964,0.58542,0.53251,0.56282,0.35587,1.77649,1.4306,1.21628,0.005446,0.005446,0.005446
25,1335.12,1.68567,1.6098,1.25625,0.6259,0.52647,0.57086,0.36075,1.78645,1.41531,1.21478,0.005248,0.005248,0.005248
26,1386.47,1.67675,1.57949,1.24492,0.63332,0.54599,0.59326,0.3787,1.77367,1.38114,1.20698,0.00505,0.00505,0.00505
27,1438.8,1.67334,1.57567,1.24536,0.6166,0.55385,0.58863,0.38113,1.75028,1.38064,1.19566,0.004852,0.004852,0.004852
28,1491.09,1.67048,1.54777,1.24072,0.62721,0.56973,0.60291,0.39312,1.73786,1.356,1.19162,0.004654,0.004654,0.004654
29,1544.97,1.6555,1.53934,1.23028,0.63209,0.55475,0.59783,0.38815,1.73934,1.3425,1.18838,0.004456,0.004456,0.004456
30,1597.64,1.63992,1.52882,1.2281,0.65615,0.5623,0.61996,0.40761,1.7148,1.33161,1.17788,0.004258,0.004258,0.004258
31,1647.47,1.64347,1.51013,1.2278,0.66559,0.57352,0.62378,0.40774,1.71769,1.30963,1.17365,0.00406,0.00406,0.00406
32,1698.73,1.63063,1.49298,1.22193,0.66756,0.57258,0.63546,0.41995,1.70849,1.29768,1.16861,0.003862,0.003862,0.003862
33,1749.25,1.61891,1.47473,1.21673,0.68991,0.56885,0.64111,0.42279,1.69621,1.29049,1.16023,0.003664,0.003664,0.003664
34,1803.96,1.6069,1.45525,1.20987,0.68506,0.58994,0.64555,0.43078,1.68494,1.27559,1.15267,0.003466,0.003466,0.003466
