epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,1599.42,1.72112,1.65606,1.24426,0.57764,0.49507,0.51992,0.32575,1.91038,1.49253,1.22132,0.008119,0.008119,0.008119
21,1677.55,1.70483,1.64075,1.23599,0.58696,0.48366,0.52622,0.32894,1.8804,1.48997,1.20417,0.00802,0.00802,0.00802
22,1760.13,1.71347,1.62972,1.24047,0.5646,0.51955,0.54094,0.34,1.8912,1.47207,1.20078,0.007921,0.007921,0.007921
23,1841.57,1.70885,1.62042,1.23737,0.61958,0.50707,0.54226,0.34058,1.89749,1.44643,1.20246,0.007822,0.007822,0.007822
24,1920.11,1.69295,1.60305,1.22978,0.61184,0.509,0.54767,0.34544,1.87471,1.4456,1.19087,0.007723,0.007723,0.007723
25,2000.09,1.68888,1.59054,1.22911,0.61956,0.51231,0.55322,0.3505,1.85163,1.42968,1.18283,0.007624,0.007624,0.007624
26,2079.31,1.67803,1.56228,1.2219,0.61233,0.51472,0.56653,0.36133,1.85651,1.41357,1.18691,0.007525,0.007525,0.007525
27,2160.36,1.67897,1.56811,1.22107,0.6626,0.50337,0.57939,0.37065,1.84636,1.39399,1.18347,0.007426,0.007426,0.007426
28,2239,1.67949,1.55323,1.21907,0.62113,0.52932,0.57657,0.36951,1.83917,1.3799,1.17484,0.007327,0.007327,0.007327
29,2318.5,1.66609,1.54461,1.21041,0.6693,0.51206,0.58123,0.37223,1.83039,1.37001,1.16616,0.007228,0.007228,0.007228
30,2398.76,1.65682,1.53647,1.21038,0.65501,0.52711,0.58749,0.37631,1.82169,1.36477,1.16927,0.007129,0.007129,0.007129
31,2479.62,1.6677,1.51967,1.21255,0.68941,0.51332,0.58907,0.38413,1.81189,1.35283,1.16099,0.00703,0.00703,0.00703
32,2560.09,1.65115,1.51468,1.20866,0.68203,0.52745,0.59473,0.38532,1.8012,1.34218,1.15902,0.006931,0.006931,0.006931
33,2639.44,1.65123,1.49966,1.20902,0.67189,0.5355,0.60604,0.39354,1.80443,1.34446,1.15933,0.006832,0.006832,0.006832
34,2720.32,1.64401,1.47865,1.20377,0.65479,0.54696,0.60262,0.39332,1.80138,1.33513,1.15044,0.006733,0.006733,0.006733
35,2798.51,1.63903,1.48743,1.19915,0.66387,0.55184,0.6105,0.40104,1.78917,1.31207,1.14808,0.006634,0.006634,0.006634
36,2879.05,1.62731,1.45773,1.19568,0.68769,0.55122,0.61277,0.40375,1.78437,1.30345,1.147,0.006535,0.006535,0.006535
37,2956.48,1.62356,1.45202,1.19403,0.67606,0.55876,0.61242,0.40478,1.77809,1.30411,1.14206,0.006436,0.006436,0.006436
38,3032.66,1.6177,1.45716,1.18823,0.6679,0.56657,0.61392,0.40362,1.76933,1.28898,1.14143,0.006337,0.006337,0.006337
