epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,2623.02,1.44048,0.96145,1.08647,0.73946,0.63888,0.70654,0.49901,1.60801,1.07898,1.06435,0.000892,0.000892,0.000892
48,2679.65,1.41854,0.93613,1.07416,0.74599,0.63633,0.70717,0.5002,1.60539,1.07273,1.06215,0.000694,0.000694,0.000694
49,2735.77,1.41576,0.93205,1.08381,0.74743,0.6387,0.70599,0.49937,1.60374,1.0688,1.06078,0.000496,0.000496,0.000496
50,2791.61,1.403,0.91701,1.0748,0.7532,0.63875,0.70823,0.50142,1.60077,1.0646,1.05985,0.000298,0.000298,0.000298
1,3.8262,1.15486,1.26425,1.20407,0.72374,0.57402,0.67798,0.51209,1.05998,1.01022,1.10795,3.57e-06,3.57e-06,3.57e-06
2,5.41346,1.26789,1.42538,1.30278,0.71143,0.58431,0.6809,0.51313,1.05878,1.00411,1.10661,6.26833e-06,6.26833e-06,6.26833e-06
3,6.9833,1.1254,1.26267,1.20862,0.72028,0.58355,0.68153,0.51503,1.05507,0.99753,1.10398,3.37068e-06,3.37068e-06,3.37068e-06
1,70.545,1.97798,3.65707,1.42058,0.18536,0.27459,0.15765,0.08747,2.26944,2.5113,1.33718,0.000174967,0.000174967,0.000174967
2,133.739,1.86103,2.26594,1.31094,0.38199,0.38761,0.34338,0.20646,2.08497,1.93993,1.27426,0.000263601,0.000263601,0.000263601
3,192.584,1.73615,1.96902,1.26185,0.48806,0.43783,0.43492,0.27324,1.99268,1.72751,1.22424,0.000135351,0.000135351,0.000135351
